City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,haiku-pauwela,20.9219,-156.3051,301.21,61,20,9.77,US,1691119120
366,bodo,67.28,14.405,285.34,96,97,1.03,NO,1691119120
367,fort mcmurray,56.7268,-111.381,290.88,88,0,1.54,CA,1691118976
368,dosso,13.049,3.1937,299.59,72,7,4.63,NE,1691119121
369,manokwari,-0.8667,134.0833,298.74,88,100,4.72,ID,1691119121
370,kisangani,0.5167,25.2,295.57,91,99,0.69,CD,1691119121
371,selfoss,63.9331,-20.9971,282.06,85,81,2.24,IS,1691119121
372,san pedro pochutla,15.7333,-96.4667,300.21,76,100,0.73,MX,1691119122
373,yaiza,28.9633,-13.7631,295.02,78,40,11.32,ES,1691119043
374,georgiyevka,43.0369,74.7114,300.17,39,0,1.0,KZ,1691119122
375,bengkulu,-3.8004,102.2655,301.33,72,46,1.67,ID,1691119123
376,bulgan,48.8125,103.5347,293.85,67,8,1.29,MN,1691119123
377,jiangyou,31.7667,104.7167,302.64,67,37,1.4,CN,1691119123
378,fort st. john,56.2499,-120.8529,291.09,68,75,1.54,CA,1691119120
379,akureyri,65.6835,-18.0878,281.11,87,75,0.0,IS,1691119124
380,aripuana,-9.1667,-60.6333,298.03,49,36,0.56,BR,1691119124
381,salaga,8.5508,-0.5188,295.67,96,36,1.7,GH,1691119124
382,peronnas,46.1907,5.2082,290.66,81,98,0.89,FR,1691119125
383,adre,13.4667,22.2,294.4,86,100,5.21,TD,1691119125
384,ceres,37.5949,-120.9577,297.71,54,0,4.63,US,1691118971
385,comilla,23.4578,91.2044,301.17,74,100,6.03,BD,1691119074
386,fortuna,40.5982,-124.1573,290.89,90,100,4.63,US,1691119125
387,ta`u,-14.2336,-169.5144,300.24,70,2,4.87,AS,1691119126
388,alaghsas,17.0187,8.0168,304.66,43,10,4.18,NE,1691119126
389,island harbour,50.724,-1.2758,287.55,91,85,1.34,GB,1691119126
390,kostroma,57.7708,40.9344,291.56,94,17,2.86,RU,1691119126
391,port blair,11.6667,92.75,303.17,74,40,5.66,IN,1691119044
392,otjimbingwe,-22.35,16.1333,286.88,37,3,1.78,NA,1691119127
393,assab,13.0092,42.7394,305.48,67,33,3.93,ER,1691119054
394,haripur,34.0,72.9341,303.57,58,38,1.07,PK,1691118886
395,kete krachi,7.7939,-0.0498,297.02,91,83,3.47,GH,1691119098
396,levuka,50.1834,-105.4011,297.05,37,100,2.87,CA,1691119128
397,tangalle,6.024,80.7911,301.09,74,49,5.91,LK,1691119128
398,beyneu,45.3167,55.2,302.52,29,83,5.3,KZ,1691119128
399,seven pagodas,12.6264,80.1722,303.18,56,68,6.1,IN,1691119129
400,puerto leguizamo,-0.1934,-74.7819,295.58,94,44,1.31,CO,1691119129
401,muynoq,43.7683,59.0214,302.6,35,63,3.89,UZ,1691119129
402,korla,41.7597,86.1469,304.65,18,0,2.74,CN,1691119129
403,pedernales,18.0384,-71.744,300.69,76,100,1.84,DO,1691119129
404,cromwell,41.5951,-72.6454,295.35,74,40,3.09,US,1691119130
405,cabo san lucas,22.8909,-109.9124,305.16,68,0,5.66,MX,1691119130
406,ocos,14.5094,-92.1933,300.25,70,100,2.26,GT,1691119130
407,makurazaki,31.2667,130.3167,301.82,74,100,6.87,JP,1691119130
408,bel ombre,-4.6167,55.4167,299.06,83,75,6.69,SC,1691119131
409,maumere,-8.6199,122.2111,301.31,60,4,0.96,ID,1691119131
410,castillos,-34.1667,-53.8333,283.09,64,100,1.54,UY,1691119131
411,itoman,26.1247,127.6694,301.15,100,75,14.92,JP,1691119131
412,aljezur,37.3191,-8.8033,288.92,81,0,5.85,PT,1691119131
413,vilyuchinsk,52.9306,158.4028,291.3,80,100,2.83,RU,1691119132
414,yatou,37.15,122.3833,304.35,65,44,4.89,CN,1691119132
415,gamba,-2.65,10.0,292.9,90,4,1.94,GA,1691119132
416,la passe,45.5549,-0.8967,290.36,85,80,6.17,FR,1691119132
417,quang ngai,15.1167,108.8,302.15,70,100,1.35,VN,1691119133
418,antsiranana,-12.2787,49.2917,295.71,75,73,7.35,MG,1691119133
419,south portland,43.6415,-70.2409,293.76,81,75,4.63,US,1691119133
420,golaghat,26.5167,93.9667,299.62,91,100,1.3,IN,1691119133
421,portland,45.5234,-122.6762,302.29,48,20,4.12,US,1691118963
422,riversdale,18.1659,-76.9642,302.07,94,22,0.64,JM,1691119134
423,fort bragg,35.139,-79.006,297.15,77,100,2.57,US,1691119134
424,zarechnyy,53.2036,45.1923,291.74,86,23,1.81,RU,1691119134
425,santiago de la pena,20.95,-97.4,299.74,86,100,4.07,MX,1691119135
426,nelson bay,-32.7167,152.15,295.42,67,94,1.79,AU,1691119135
427,tosontsengel,48.7567,98.2839,291.24,61,100,3.87,MN,1691119135
428,brokopondo,4.75,-55.1667,299.21,82,72,2.25,SR,1691119135
429,kirakira,-10.4544,161.9205,299.74,87,98,2.48,SB,1691119136
430,qusmuryn,52.4503,64.6311,295.49,64,61,3.6,KZ,1691119136
431,nenjiang,49.1833,125.2167,288.73,91,100,5.89,CN,1691119136
432,almus,40.3758,36.9044,288.75,79,0,0.59,TR,1691119137
433,eilat,29.5581,34.9482,300.06,41,0,5.14,IL,1691119137
434,el calafate,-50.3408,-72.2768,275.1,85,75,5.77,AR,1691119138
435,yendi,9.4427,-0.0099,295.39,95,9,2.44,GH,1691119138
436,usogorsk,63.4106,48.6872,294.61,63,66,0.86,RU,1691119139
437,cumana,10.4635,-64.1775,299.38,84,5,2.51,VE,1691119139
438,saint-joseph,-21.3667,55.6167,293.36,84,46,8.2,RE,1691119140
439,tazovsky,67.4667,78.7,289.83,57,49,2.72,RU,1691119140
440,truth or consequences,33.1284,-107.2528,306.28,24,0,3.09,US,1691119080
441,port macquarie,-31.4333,152.9167,294.2,55,44,5.25,AU,1691119141
442,dubbo,-32.25,148.6167,293.22,42,48,5.66,AU,1691119141
443,codrington,-38.2667,141.9667,285.66,74,89,10.38,AU,1691119141
444,mandera,3.9366,41.867,296.78,62,99,6.84,KE,1691119141
445,bam,29.106,58.357,304.3,12,4,6.11,IR,1691119142
446,tazacorte,28.629,-17.9293,297.69,91,100,5.14,ES,1691119142
447,kummersbruck,49.4192,11.8883,288.49,92,100,1.8,DE,1691119142
448,piti village,13.4626,144.6933,305.64,77,20,6.17,GU,1691119142
449,rawai,7.7797,98.3253,304.25,69,87,6.41,TH,1691119142
450,kill devil hills,36.0307,-75.676,298.7,66,100,2.06,US,1691119143
451,mana,5.6592,-53.7767,298.53,89,1,3.73,GF,1691119143
452,naze,28.3667,129.4833,301.66,88,100,9.65,JP,1691119143
453,zabaykal'sk,49.6333,117.3167,285.7,94,100,6.82,RU,1691119143
454,kamensk-ural'skiy,56.4185,61.9329,294.56,67,71,3.72,RU,1691118857
455,rudsar,37.1376,50.288,299.14,75,14,1.79,IR,1691119144
456,nuuk,64.1835,-51.7216,280.49,87,75,3.6,GL,1691119144
457,cidreira,-30.1811,-50.2056,290.2,81,100,3.54,BR,1691119144
458,crane,31.3974,-102.3501,305.16,34,17,8.56,US,1691119145
459,igarka,67.4667,86.5833,290.8,49,8,6.03,RU,1691119145
460,cheremshan,54.6667,51.5,293.16,77,12,0.54,RU,1691119145
461,noumea,-22.2763,166.4572,295.14,99,100,7.12,NC,1691118917
462,maceio,-9.6658,-35.7353,293.84,94,0,1.54,BR,1691118977
463,choibalsan,48.0667,114.5,287.57,82,100,4.27,MN,1691119146
464,kembe,4.6228,21.8865,293.43,99,100,1.11,CF,1691119146
465,shixing,24.9482,114.0657,307.36,57,25,1.9,CN,1691119146
466,fuyu,45.1833,124.8167,299.2,74,97,5.17,CN,1691119147
467,camana,-16.6228,-72.7111,290.59,79,100,1.26,PE,1691119147
468,kralendijk,12.15,-68.2667,301.14,89,75,4.12,BQ,1691119147
469,katsuura,35.1333,140.3,302.96,72,46,7.13,JP,1691119147
470,una,20.8167,71.0333,299.9,86,100,6.62,IN,1691119148
471,radyvyliv,50.1299,25.2558,288.85,90,3,1.26,UA,1691119148
472,tindouf,27.6711,-8.1474,295.4,68,0,11.32,DZ,1691119148
473,broken hill,-31.95,141.4333,295.97,30,33,12.18,AU,1691119148
474,makarska,43.2969,17.0178,297.26,78,0,3.68,HR,1691119148
475,villa gesell,-37.2639,-56.973,278.18,70,13,5.0,AR,1691119149
476,tobelo,1.7284,128.0095,302.5,70,13,3.12,ID,1691119102
477,morris,40.8334,-74.5329,294.4,72,40,1.54,US,1691119149
478,kolokani,13.5728,-8.0339,297.76,75,6,3.24,ML,1691119149
479,elko,41.0002,-115.5012,291.16,83,88,3.58,US,1691119149
480,barra de santo antonio,-9.4047,-35.5072,293.75,64,61,3.19,BR,1691119150
481,tezu,27.9167,96.1667,298.35,97,100,0.5,IN,1691119150
482,fernie,49.5,-115.0687,298.26,31,4,1.78,CA,1691119150
483,gadzhiyevo,69.2551,33.3362,290.57,78,100,3.78,RU,1691119150
484,kuhmo,64.1333,29.5167,289.72,96,100,4.04,FI,1691119151
485,murzuq,25.9155,13.9184,302.94,16,0,3.72,LY,1691119151
486,zambrano,9.7472,-74.8153,298.95,92,5,2.55,CO,1691119151
487,coahuayana de hidalgo,18.7,-103.6583,299.69,85,100,0.78,MX,1691119152
488,ashburton,-37.8626,145.0794,291.58,58,96,5.81,AU,1691119152
489,twon-brass,4.3151,6.2418,297.97,80,48,4.57,NG,1691119152
490,flying fish cove,-10.4217,105.6791,297.97,94,100,6.69,CX,1691119152
491,sittwe,20.15,92.9,301.71,84,100,6.77,MM,1691119018
492,batac city,18.0554,120.5649,304.03,79,75,8.75,PH,1691119153
493,tomatlan,19.9333,-105.25,299.48,88,100,1.08,MX,1691119153
494,santa terezinha,-29.9002,-50.0904,290.1,85,100,2.78,BR,1691119153
495,manismata,-2.4667,111.0333,303.77,58,51,2.65,ID,1691119153
496,bata,1.8639,9.7658,296.8,86,98,2.57,GQ,1691119154
497,glendive,47.1053,-104.7125,294.68,77,0,6.17,US,1691119154
498,rio branco,-9.9747,-67.81,297.49,88,40,2.57,BR,1691119154
499,weinan,34.5036,109.5089,308.53,44,0,2.41,CN,1691119154
500,metu,8.3,35.5833,286.35,98,100,0.84,ET,1691119154
501,cam ranh,11.9214,109.1591,307.13,52,0,3.6,VN,1691119155
502,guatrache,-37.6678,-63.5302,280.4,44,20,3.61,AR,1691119155
503,bandarbeyla,9.4942,50.8122,299.4,63,100,12.93,SO,1691119155
504,freeport,40.6576,-73.5832,296.49,70,100,6.17,US,1691118989
505,likiep,9.8251,169.3107,301.88,76,95,5.29,MH,1691119156
506,inderbor,48.55,51.7833,302.09,34,99,2.62,KZ,1691119156
507,novo aripuana,-5.1206,-60.3797,295.77,94,66,0.56,BR,1691119156
508,mazatlan,23.2167,-106.4167,299.27,92,100,2.06,MX,1691119096
509,sol'-iletsk,51.1631,54.9918,297.86,44,54,1.04,RU,1691119156
510,ashland,40.8167,-82.2665,293.14,94,24,1.71,US,1691119157
511,belmonte,-15.8631,-38.8828,295.01,85,14,2.85,BR,1691119157
512,laon,49.5667,3.6667,284.89,93,98,1.75,FR,1691119157
513,kidal,18.4411,1.4078,304.68,40,89,7.48,ML,1691119158
514,nchelenge,-9.3451,28.734,289.1,63,6,3.39,ZM,1691119158
515,illizi,26.4833,8.4667,304.04,15,0,5.29,DZ,1691119158
516,inarajan village,13.2736,144.7484,305.69,84,32,4.19,GU,1691119158
517,strathfieldsaye,-36.8,144.3667,286.07,58,100,0.45,AU,1691119159
518,khromtau,50.2503,58.4347,297.02,44,17,1.94,KZ,1691119159
519,bor,56.3567,44.0669,292.11,89,49,1.73,RU,1691119159
520,kluang,2.0251,103.3328,302.58,68,61,2.38,MY,1691119160
521,yuzhno-kurilsk,44.0306,145.8556,296.83,78,72,6.48,RU,1691119160
522,gulf shores,30.246,-87.7008,303.75,67,0,2.57,US,1691119160
523,papao,-17.75,-149.55,299.97,74,44,5.49,PF,1691119160
524,arkhangel'sk,64.5401,40.5433,293.29,76,100,2.82,RU,1691119161
525,alesund,62.4723,6.1549,288.01,98,100,2.06,NO,1691119161
526,arroio grande,-32.2375,-53.0869,283.8,81,64,2.06,BR,1691119161
527,remire-montjoly,4.9167,-52.2667,298.17,94,0,0.0,GF,1691119161
528,clearwater,27.9659,-82.8001,301.47,77,100,1.79,US,1691118871
529,oppdal,62.5943,9.6912,283.48,95,100,2.23,NO,1691119162
530,mount pearl,47.5166,-52.7813,288.89,81,75,3.6,CA,1691119162
531,punta umbria,37.1821,-6.9661,294.95,45,0,7.27,ES,1691119162
532,alo,7.4178,6.7371,295.45,98,79,1.04,NG,1691119163
533,la sarre,48.8002,-79.1996,285.91,95,15,1.98,CA,1691118890
534,porbandar,21.6422,69.6093,300.6,85,99,8.61,IN,1691119163
535,karratha,-20.7377,116.8463,298.78,57,2,2.35,AU,1691119164
536,isola di capo rizzuto,38.96,17.0933,298.25,70,0,1.04,IT,1691119164
537,oriximina,-1.7656,-55.8661,298.8,66,1,0.96,BR,1691119164
538,yunfu,22.9306,112.0373,307.16,59,76,0.53,CN,1691119165
539,jalai nur,49.45,117.7,286.24,92,100,8.01,CN,1691119165
540,novaya ladoga,60.1025,32.3019,290.05,96,100,3.71,RU,1691119166
541,borogontsy,62.6683,131.1683,298.05,39,10,2.1,RU,1691119166
542,moree,-29.4667,149.85,294.03,39,3,1.12,AU,1691119166
543,kununurra,-15.7667,128.7333,303.14,39,40,4.12,AU,1691119166
544,alofi,-19.0595,-169.9187,295.09,94,75,5.66,NU,1691119167
545,christchurch,-43.5333,172.6333,287.77,66,97,5.14,NZ,1691118936
546,souillac,-20.5167,57.5167,296.36,73,40,5.14,MU,1691119167
547,puerto maldonado,-12.6,-69.1833,296.54,51,0,0.43,PE,1691119167
548,monrovia,6.3005,-10.7969,297.02,87,99,3.02,LR,1691119009
549,zaragoza,41.6561,-0.8773,290.62,55,20,7.2,ES,1691119114
550,neryungri,56.6709,124.6491,293.87,44,0,0.92,RU,1691119168
551,pahrump,36.2083,-115.9839,304.79,10,0,2.24,US,1691119168
552,fukuecho,32.6881,128.8419,304.35,74,40,5.14,JP,1691119168
553,barcelos,41.5388,-8.6151,288.53,92,2,3.02,PT,1691119169
554,masterton,-40.9597,175.6575,285.31,65,41,2.09,NZ,1691119169
555,rimouski,48.4488,-68.524,292.25,90,100,4.97,CA,1691118983
556,kirkwall,58.9848,-2.9587,284.18,93,100,5.66,GB,1691119169
557,severo-yeniseyskiy,60.3725,93.0408,288.5,55,3,4.7,RU,1691119170
558,piacabucu,-10.4056,-36.4344,297.0,64,100,3.36,BR,1691119170
559,hauterive,46.0901,3.4459,287.57,97,100,1.7,FR,1691119170
560,pokachi,61.7198,75.3683,297.62,54,100,4.43,RU,1691119171
561,mingyue,43.1069,128.9217,299.59,79,100,3.1,CN,1691119171
562,baruun-urt,46.6806,113.2792,288.46,80,100,3.86,MN,1691119171
563,brits,-25.6347,27.7802,281.09,64,1,1.43,ZA,1691119171
564,nadi,-17.8,177.4167,298.15,69,75,6.17,FJ,1691118912
565,matam,15.6175,-13.3303,305.94,53,0,5.4,SN,1691119172
566,torghay,49.6339,63.4981,298.74,48,5,4.67,KZ,1691119172
567,wenatchee,47.4235,-120.3103,306.31,24,0,6.17,US,1691119096
568,ambalavao,-21.8333,46.9333,284.47,92,95,3.47,MG,1691119172
569,marsh harbour,26.5412,-77.0636,301.63,72,14,6.46,BS,1691119173
570,likasi,-10.9814,26.7333,284.97,69,0,2.08,CD,1691119173
571,batabano,22.7164,-82.2881,300.22,80,18,3.45,CU,1691119173
572,sidi ifni,29.3797,-10.173,292.83,90,74,5.27,MA,1691119173
573,paros,37.0833,25.15,298.92,91,20,2.06,GR,1691119174
574,liberal,37.0431,-100.921,303.23,58,0,3.6,US,1691119174
575,elgin,42.0373,-88.2812,298.46,81,0,2.06,US,1691119135
